Profile 1             Profile 2             Profile 3             Profile 4             Profile 5             Profile 6             Profile 7             Profile 8             Profile 9             Profile 10             Profile 11             Profile 12             Profile 13             Profile 14             Profile 15             Profile 16             Profile 17             Profile 18             Profile 19             Profile 20             Profile 21             Profile 22             Profile 23             Profile 24             Profile 25             Profile 26             Profile 27             Profile 28             Profile 29             Profile 30             Profile 31             Profile 32             Profile 33             Profile 34             Profile 35             Profile 36             Profile 37             
x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           
1.6837526e-07  3.7115904e-10            1.7131173e-07  7.0215642e-11            1.8005577e-07  2.5311882e-10            1.8146298e-07  -1.7397899e-10            1.782143e-07  1.5985425e-09            1.7066392e-07  1.8771465e-09            1.6560574e-07  2.4471248e-10            1.8146298e-07  9.6306128e-11            -          -              -          -              -          -              1.7570535e-07  1.5542625e-08            1.7444926e-07  3.6610765e-10            1.7379344e-07  -2.2461649e-10            1.752656e-07  3.4444635e-10            -          -              1.7378194e-07  4.0271797e-12            1.6349782e-07  1.4659052e-10            1.7703628e-07  3.3543346e-11            1.7733828e-07  3.031812e-11            1.909023e-07  2.2086821e-10            1.6892372e-07  -2.9674914e-10            1.7131173e-07  -8.3348683e-11            1.7097811e-07  -1.0149e-10            -          -              1.6064779e-07  5.3532946e-10            -          -              -          -              1.716727e-07  -5.1767638e-10            -          -              1.7310651e-07  -7.371517e-11            1.6589054e-07  -1.6112221e-10            1.6333643e-07  -2.0304524e-10            -          -              -          -              1.7236047e-07  -3.8894906e-10            1.831121e-07  1.9905074e-10            
1.8708362e-07  4.8406531e-10            -          -              2.0006197e-07  5.605058e-10            2.0162554e-07  -2.6443155e-10            1.9801588e-07  8.1232373e-10            1.8962658e-07  1.3604098e-09            1.8400638e-07  1.2019268e-10            2.0162554e-07  1.5492845e-10            -          -              -          -              -          -              1.9522816e-07  1.654131e-08            -          -              -          -              -          -              -          -              1.9309104e-07  3.5195647e-11            1.8166424e-07  3.4735181e-10            1.9670698e-07  -2.0391627e-10            1.9704254e-07  2.8418285e-10            2.1211366e-07  2.011117e-10            1.8769302e-07  -3.3674204e-10            -          -              -          -              -          -              -          -              -          -              -          -              1.9074744e-07  -3.8645365e-10            -          -              1.9234056e-07  -2.580339e-10            1.8432282e-07  -6.1960216e-11            1.8148493e-07  -3.252606e-10            -          -              -          -              1.9151163e-07  -3.9430368e-10            2.0345789e-07  2.5514889e-10            
-          -              -          -              -          -              -          -              2.1781747e-07  3.3647845e-10            2.0858923e-07  7.7143145e-10            -          -              -          -              -          -              -          -              -          -              2.1475098e-07  1.5877706e-08            -          -              -          -              -          -              -          -              -          -              -          -              2.1637768e-07  -3.7438774e-10            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              2.0982219e-07  -1.3345112e-10            -          -              2.1157462e-07  -4.1453521e-10            2.027551e-07  2.1400645e-10            1.9963342e-07  -2.6403039e-10            -          -              -          -              2.106628e-07  -3.5440648e-10            2.2380368e-07  6.0739611e-11            
-          -              -          -              -          -              -          -              2.3761906e-07  3.8274531e-10            2.2755189e-07  4.5386903e-10            -          -              -          -              -          -              -          -              -          -              2.342738e-07  1.3755769e-08            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              2.2889693e-07  -1.2823831e-10            -          -              -          -              -          -              -          -              -          -              -          -              2.2981396e-07  -2.3454108e-10            2.4414947e-07  -1.3017117e-10            
-          -              -          -              -          -              -          -              2.5742065e-07  2.077982e-10            2.4651455e-07  7.5874996e-11            -          -              -          -              -          -              -          -              -          -              2.5379661e-07  9.9212453e-09            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              2.4797167e-07  7.4457328e-11            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              2.7722224e-07  2.9657521e-10            2.6547721e-07  -2.1882624e-10            -          -              -          -              -          -              -          -              -          -              2.7331943e-07  6.3373809e-09            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              2.6704642e-07  -3.5153907e-11            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              2.8443986e-07  3.7160091e-11            -          -              -          -              -          -              -          -              -          -              2.9284224e-07  3.5218031e-09            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              3.1236506e-07  1.7085521e-09            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              3.3188788e-07  1.0374945e-09            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              3.5141069e-07  7.7530681e-10            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              3.7093351e-07  2.7115093e-10            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              3.9045633e-07  6.8369885e-11            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              4.0997914e-07  8.2221458e-11            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              4.2950196e-07  2.1968365e-10            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              4.4902477e-07  1.0267877e-10            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
-          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              4.6854759e-07  1.87094e-10            -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              -          -              
