Time (s)	Voltage (V)
-6.057600000e-01	2.560000000e-01
-6.054400000e-01	2.480000000e-01
-6.051200000e-01	2.720000000e-01
-6.048000000e-01	2.400000000e-01
-6.044800000e-01	2.640000000e-01
-6.041600000e-01	2.560000000e-01
-6.038400000e-01	2.640000000e-01
-6.035200000e-01	2.640000000e-01
-6.032000000e-01	2.720000000e-01
-6.028800000e-01	2.560000000e-01
-6.025600000e-01	2.960000000e-01
-6.022400000e-01	2.480000000e-01
-6.019200000e-01	2.480000000e-01
-6.016000000e-01	2.560000000e-01
-6.012800000e-01	2.800000000e-01
-6.009600000e-01	2.880000000e-01
-6.006400000e-01	2.880000000e-01
-6.003200000e-01	2.720000000e-01
-6.000000000e-01	2.880000000e-01
-5.996800000e-01	2.800000000e-01
-5.993600000e-01	2.960000000e-01
-5.990400000e-01	2.640000000e-01
-5.987200000e-01	2.720000000e-01
-5.984000000e-01	2.560000000e-01
-5.980800000e-01	2.640000000e-01
-5.977600000e-01	2.560000000e-01
-5.974400000e-01	2.560000000e-01
-5.971200000e-01	2.800000000e-01
-5.968000000e-01	2.800000000e-01
-5.964800000e-01	2.560000000e-01
-5.961600000e-01	2.720000000e-01
-5.958400000e-01	2.800000000e-01
-5.955200000e-01	2.480000000e-01
-5.952000000e-01	2.800000000e-01
-5.948800000e-01	2.640000000e-01
-5.945600000e-01	2.640000000e-01
-5.942400000e-01	2.560000000e-01
-5.939200000e-01	2.800000000e-01
-5.936000000e-01	2.560000000e-01
-5.932800000e-01	2.560000000e-01
-5.929600000e-01	2.480000000e-01
-5.926400000e-01	2.640000000e-01
-5.923200000e-01	2.960000000e-01
-5.920000000e-01	2.800000000e-01
-5.916800000e-01	2.880000000e-01
-5.913600000e-01	2.640000000e-01
-5.910400000e-01	2.720000000e-01
-5.907200000e-01	2.640000000e-01
-5.904000000e-01	2.720000000e-01
-5.900800000e-01	2.720000000e-01
-5.897600000e-01	2.480000000e-01
-5.894400000e-01	2.720000000e-01
-5.891200000e-01	2.720000000e-01
-5.888000000e-01	2.720000000e-01
-5.884800000e-01	3.040000000e-01
-5.881600000e-01	3.200000000e-01
-5.878400000e-01	2.960000000e-01
-5.875200000e-01	2.880000000e-01
-5.872000000e-01	2.560000000e-01
-5.868800000e-01	2.640000000e-01
-5.865600000e-01	2.480000000e-01
-5.862400000e-01	2.960000000e-01
-5.859200000e-01	2.720000000e-01
-5.856000000e-01	2.880000000e-01
-5.852800000e-01	2.800000000e-01
-5.849600000e-01	2.880000000e-01
-5.846400000e-01	2.800000000e-01
-5.843200000e-01	2.800000000e-01
-5.840000000e-01	2.800000000e-01
-5.836800000e-01	2.640000000e-01
-5.833600000e-01	2.640000000e-01
-5.830400000e-01	2.480000000e-01
-5.827200000e-01	2.560000000e-01
-5.824000000e-01	2.560000000e-01
-5.820800000e-01	2.880000000e-01
-5.817600000e-01	2.880000000e-01
-5.814400000e-01	2.960000000e-01
-5.811200000e-01	2.800000000e-01
-5.808000000e-01	2.720000000e-01
-5.804800000e-01	2.880000000e-01
-5.801600000e-01	2.880000000e-01
-5.798400000e-01	2.880000000e-01
-5.795200000e-01	2.800000000e-01
-5.792000000e-01	2.800000000e-01
-5.788800000e-01	2.560000000e-01
-5.785600000e-01	2.560000000e-01
-5.782400000e-01	2.560000000e-01
-5.779200000e-01	2.800000000e-01
-5.776000000e-01	2.640000000e-01
-5.772800000e-01	2.640000000e-01
-5.769600000e-01	2.960000000e-01
-5.766400000e-01	2.640000000e-01
-5.763200000e-01	2.880000000e-01
-5.760000000e-01	2.800000000e-01
-5.756800000e-01	2.560000000e-01
-5.753600000e-01	2.560000000e-01
-5.750400000e-01	2.640000000e-01
-5.747200000e-01	2.400000000e-01
-5.744000000e-01	2.560000000e-01
-5.740800000e-01	2.480000000e-01
-5.737600000e-01	2.480000000e-01
-5.734400000e-01	2.560000000e-01
-5.731200000e-01	2.640000000e-01
-5.728000000e-01	2.640000000e-01
-5.724800000e-01	2.560000000e-01
-5.721600000e-01	2.720000000e-01
-5.718400000e-01	2.560000000e-01
-5.715200000e-01	2.640000000e-01
-5.712000000e-01	2.400000000e-01
-5.708800000e-01	2.320000000e-01
-5.705600000e-01	2.400000000e-01
-5.702400000e-01	2.560000000e-01
-5.699200000e-01	2.640000000e-01
-5.696000000e-01	2.560000000e-01
-5.692800000e-01	2.720000000e-01
-5.689600000e-01	2.560000000e-01
-5.686400000e-01	2.640000000e-01
-5.683200000e-01	2.560000000e-01
-5.680000000e-01	2.640000000e-01
-5.676800000e-01	2.640000000e-01
-5.673600000e-01	2.560000000e-01
-5.670400000e-01	2.560000000e-01
-5.667200000e-01	2.640000000e-01
-5.664000000e-01	2.480000000e-01
-5.660800000e-01	2.720000000e-01
-5.657600000e-01	2.640000000e-01
-5.654400000e-01	2.640000000e-01
-5.651200000e-01	2.880000000e-01
-5.648000000e-01	2.640000000e-01
-5.644800000e-01	2.640000000e-01
-5.641600000e-01	2.560000000e-01
-5.638400000e-01	2.640000000e-01
-5.635200000e-01	2.560000000e-01
-5.632000000e-01	2.480000000e-01
-5.628800000e-01	2.480000000e-01
-5.625600000e-01	2.640000000e-01
-5.622400000e-01	2.560000000e-01
-5.619200000e-01	2.640000000e-01
-5.616000000e-01	2.640000000e-01
-5.612800000e-01	2.640000000e-01
-5.609600000e-01	2.560000000e-01
-5.606400000e-01	2.560000000e-01
-5.603200000e-01	2.720000000e-01
-5.600000000e-01	2.640000000e-01
-5.596800000e-01	2.720000000e-01
-5.593600000e-01	2.800000000e-01
-5.590400000e-01	2.640000000e-01
-5.587200000e-01	2.640000000e-01
-5.584000000e-01	2.480000000e-01
-5.580800000e-01	2.560000000e-01
-5.577600000e-01	2.800000000e-01
-5.574400000e-01	2.720000000e-01
-5.571200000e-01	2.560000000e-01
-5.568000000e-01	2.720000000e-01
-5.564800000e-01	2.640000000e-01
-5.561600000e-01	2.800000000e-01
-5.558400000e-01	2.640000000e-01
-5.555200000e-01	2.640000000e-01
-5.552000000e-01	2.800000000e-01
-5.548800000e-01	2.800000000e-01
-5.545600000e-01	2.640000000e-01
-5.542400000e-01	2.640000000e-01
-5.539200000e-01	2.800000000e-01
-5.536000000e-01	2.640000000e-01
-5.532800000e-01	2.800000000e-01
-5.529600000e-01	2.560000000e-01
-5.526400000e-01	2.480000000e-01
-5.523200000e-01	2.480000000e-01
-5.520000000e-01	2.640000000e-01
-5.516800000e-01	2.560000000e-01
-5.513600000e-01	2.560000000e-01
-5.510400000e-01	2.560000000e-01
-5.507200000e-01	2.640000000e-01
-5.504000000e-01	2.560000000e-01
-5.500800000e-01	2.400000000e-01
-5.497600000e-01	2.720000000e-01
-5.494400000e-01	2.560000000e-01
-5.491200000e-01	2.640000000e-01
-5.488000000e-01	2.720000000e-01
-5.484800000e-01	2.720000000e-01
-5.481600000e-01	2.560000000e-01
-5.478400000e-01	2.560000000e-01
-5.475200000e-01	2.560000000e-01
-5.472000000e-01	2.480000000e-01
-5.468800000e-01	2.640000000e-01
-5.465600000e-01	2.400000000e-01
-5.462400000e-01	2.480000000e-01
-5.459200000e-01	2.640000000e-01
-5.456000000e-01	2.400000000e-01
-5.452800000e-01	2.480000000e-01
-5.449600000e-01	2.640000000e-01
-5.446400000e-01	2.640000000e-01
-5.443200000e-01	2.640000000e-01
-5.440000000e-01	2.640000000e-01
-5.436800000e-01	2.480000000e-01
-5.433600000e-01	2.720000000e-01
-5.430400000e-01	2.640000000e-01
-5.427200000e-01	2.800000000e-01
-5.424000000e-01	2.640000000e-01
-5.420800000e-01	2.560000000e-01
-5.417600000e-01	2.800000000e-01
-5.414400000e-01	2.480000000e-01
-5.411200000e-01	2.560000000e-01
-5.408000000e-01	2.640000000e-01
-5.404800000e-01	2.400000000e-01
-5.401600000e-01	2.720000000e-01
-5.398400000e-01	2.720000000e-01
-5.395200000e-01	2.640000000e-01
-5.392000000e-01	2.960000000e-01
-5.388800000e-01	2.640000000e-01
-5.385600000e-01	2.640000000e-01
-5.382400000e-01	2.480000000e-01
-5.379200000e-01	2.640000000e-01
-5.376000000e-01	2.720000000e-01
-5.372800000e-01	2.480000000e-01
-5.369600000e-01	2.800000000e-01
-5.366400000e-01	2.800000000e-01
-5.363200000e-01	2.640000000e-01
-5.360000000e-01	2.480000000e-01
-5.356800000e-01	2.720000000e-01
-5.353600000e-01	2.560000000e-01
-5.350400000e-01	2.400000000e-01
-5.347200000e-01	2.480000000e-01
-5.344000000e-01	2.640000000e-01
-5.340800000e-01	2.480000000e-01
-5.337600000e-01	2.800000000e-01
-5.334400000e-01	2.800000000e-01
-5.331200000e-01	2.880000000e-01
-5.328000000e-01	2.560000000e-01
-5.324800000e-01	2.560000000e-01
-5.321600000e-01	2.640000000e-01
-5.318400000e-01	2.720000000e-01
-5.315200000e-01	2.720000000e-01
-5.312000000e-01	2.640000000e-01
-5.308800000e-01	2.640000000e-01
-5.305600000e-01	2.480000000e-01
-5.302400000e-01	2.800000000e-01
-5.299200000e-01	2.560000000e-01
-5.296000000e-01	2.880000000e-01
-5.292800000e-01	2.480000000e-01
-5.289600000e-01	2.560000000e-01
-5.286400000e-01	2.400000000e-01
-5.283200000e-01	2.560000000e-01
-5.280000000e-01	2.320000000e-01
-5.276800000e-01	2.480000000e-01
-5.273600000e-01	2.560000000e-01
-5.270400000e-01	2.480000000e-01
-5.267200000e-01	2.640000000e-01
-5.264000000e-01	2.640000000e-01
-5.260800000e-01	2.720000000e-01
-5.257600000e-01	2.640000000e-01
-5.254400000e-01	2.720000000e-01
-5.251200000e-01	2.720000000e-01
-5.248000000e-01	2.560000000e-01
-5.244800000e-01	2.480000000e-01
-5.241600000e-01	2.640000000e-01
-5.238400000e-01	2.720000000e-01
-5.235200000e-01	2.640000000e-01
-5.232000000e-01	2.640000000e-01
-5.228800000e-01	2.560000000e-01
-5.225600000e-01	2.560000000e-01
-5.222400000e-01	2.480000000e-01
-5.219200000e-01	2.720000000e-01
-5.216000000e-01	2.560000000e-01
-5.212800000e-01	2.800000000e-01
-5.209600000e-01	2.640000000e-01
-5.206400000e-01	2.640000000e-01
-5.203200000e-01	2.560000000e-01
-5.200000000e-01	2.400000000e-01
-5.196800000e-01	2.480000000e-01
-5.193600000e-01	2.560000000e-01
-5.190400000e-01	2.560000000e-01
-5.187200000e-01	2.560000000e-01
-5.184000000e-01	2.480000000e-01
-5.180800000e-01	2.480000000e-01
-5.177600000e-01	2.560000000e-01
-5.174400000e-01	2.640000000e-01
-5.171200000e-01	2.560000000e-01
-5.168000000e-01	2.400000000e-01
-5.164800000e-01	2.400000000e-01
-5.161600000e-01	2.480000000e-01
-5.158400000e-01	2.720000000e-01
-5.155200000e-01	2.640000000e-01
-5.152000000e-01	2.480000000e-01
-5.148800000e-01	2.640000000e-01
-5.145600000e-01	2.640000000e-01
-5.142400000e-01	2.720000000e-01
-5.139200000e-01	2.720000000e-01
-5.136000000e-01	2.480000000e-01
-5.132800000e-01	2.560000000e-01
-5.129600000e-01	2.640000000e-01
-5.126400000e-01	2.560000000e-01
-5.123200000e-01	2.640000000e-01
-5.120000000e-01	2.480000000e-01
-5.116800000e-01	2.480000000e-01
-5.113600000e-01	2.480000000e-01
-5.110400000e-01	2.720000000e-01
-5.107200000e-01	2.560000000e-01
-5.104000000e-01	2.480000000e-01
-5.100800000e-01	2.800000000e-01
-5.097600000e-01	2.400000000e-01
-5.094400000e-01	2.480000000e-01
-5.091200000e-01	2.480000000e-01
-5.088000000e-01	2.560000000e-01
-5.084800000e-01	2.480000000e-01
-5.081600000e-01	2.480000000e-01
-5.078400000e-01	2.800000000e-01
-5.075200000e-01	2.560000000e-01
-5.072000000e-01	2.480000000e-01
-5.068800000e-01	2.880000000e-01
-5.065600000e-01	2.560000000e-01
-5.062400000e-01	2.720000000e-01
-5.059200000e-01	2.800000000e-01
-5.056000000e-01	2.720000000e-01
-5.052800000e-01	2.480000000e-01
-5.049600000e-01	2.400000000e-01
-5.046400000e-01	2.640000000e-01
-5.043200000e-01	2.640000000e-01
-5.040000000e-01	2.560000000e-01
-5.036800000e-01	2.640000000e-01
-5.033600000e-01	2.640000000e-01
-5.030400000e-01	2.560000000e-01
-5.027200000e-01	2.560000000e-01
-5.024000000e-01	2.480000000e-01
-5.020800000e-01	2.480000000e-01
-5.017600000e-01	2.480000000e-01
-5.014400000e-01	2.400000000e-01
-5.011200000e-01	2.480000000e-01
-5.008000000e-01	2.640000000e-01
-5.004800000e-01	2.480000000e-01
-5.001600000e-01	2.400000000e-01
-4.998400000e-01	2.640000000e-01
-4.995200000e-01	2.720000000e-01
-4.992000000e-01	2.320000000e-01
-4.988800000e-01	2.560000000e-01
-4.985600000e-01	2.400000000e-01
-4.982400000e-01	2.560000000e-01
-4.979200000e-01	2.480000000e-01
-4.976000000e-01	2.480000000e-01
-4.972800000e-01	2.400000000e-01
-4.969600000e-01	2.640000000e-01
-4.966400000e-01	2.480000000e-01
-4.963200000e-01	2.560000000e-01
-4.960000000e-01	2.640000000e-01
-4.956800000e-01	2.560000000e-01
-4.953600000e-01	2.400000000e-01
-4.950400000e-01	2.560000000e-01
-4.947200000e-01	2.560000000e-01
-4.944000000e-01	2.480000000e-01
-4.940800000e-01	2.480000000e-01
-4.937600000e-01	2.400000000e-01
-4.934400000e-01	2.400000000e-01
-4.931200000e-01	2.560000000e-01
-4.928000000e-01	2.480000000e-01
-4.924800000e-01	2.400000000e-01
-4.921600000e-01	2.400000000e-01
-4.918400000e-01	2.560000000e-01
-4.915200000e-01	2.560000000e-01
-4.912000000e-01	2.400000000e-01
-4.908800000e-01	2.480000000e-01
-4.905600000e-01	2.560000000e-01
-4.902400000e-01	2.480000000e-01
-4.899200000e-01	2.560000000e-01
-4.896000000e-01	2.560000000e-01
-4.892800000e-01	2.320000000e-01
-4.889600000e-01	2.560000000e-01
-4.886400000e-01	2.560000000e-01
-4.883200000e-01	2.560000000e-01
-4.880000000e-01	2.560000000e-01
-4.876800000e-01	2.560000000e-01
-4.873600000e-01	2.560000000e-01
-4.870400000e-01	2.640000000e-01
-4.867200000e-01	2.640000000e-01
-4.864000000e-01	2.720000000e-01
-4.860800000e-01	2.400000000e-01
-4.857600000e-01	2.720000000e-01
-4.854400000e-01	2.320000000e-01
-4.851200000e-01	2.480000000e-01
-4.848000000e-01	2.480000000e-01
-4.844800000e-01	2.640000000e-01
-4.841600000e-01	2.560000000e-01
-4.838400000e-01	2.560000000e-01
-4.835200000e-01	2.560000000e-01
-4.832000000e-01	2.560000000e-01
-4.828800000e-01	2.560000000e-01
-4.825600000e-01	2.400000000e-01
-4.822400000e-01	2.560000000e-01
-4.819200000e-01	2.640000000e-01
-4.816000000e-01	2.320000000e-01
-4.812800000e-01	2.480000000e-01
-4.809600000e-01	2.560000000e-01
-4.806400000e-01	2.560000000e-01
-4.803200000e-01	2.480000000e-01
-4.800000000e-01	2.640000000e-01
-4.796800000e-01	2.400000000e-01
-4.793600000e-01	2.480000000e-01
-4.790400000e-01	2.320000000e-01
-4.787200000e-01	2.640000000e-01
-4.784000000e-01	2.320000000e-01
-4.780800000e-01	2.400000000e-01
-4.777600000e-01	2.480000000e-01
-4.774400000e-01	2.720000000e-01
-4.771200000e-01	2.560000000e-01
-4.768000000e-01	2.480000000e-01
-4.764800000e-01	2.800000000e-01
-4.761600000e-01	2.720000000e-01
-4.758400000e-01	2.560000000e-01
-4.755200000e-01	2.400000000e-01
-4.752000000e-01	2.480000000e-01
-4.748800000e-01	2.320000000e-01
-4.745600000e-01	2.560000000e-01
-4.742400000e-01	2.640000000e-01
-4.739200000e-01	2.560000000e-01
-4.736000000e-01	2.480000000e-01
-4.732800000e-01	2.560000000e-01
-4.729600000e-01	2.240000000e-01
-4.726400000e-01	2.560000000e-01
-4.723200000e-01	2.560000000e-01
-4.720000000e-01	2.320000000e-01
-4.716800000e-01	2.560000000e-01
-4.713600000e-01	2.480000000e-01
-4.710400000e-01	2.560000000e-01
-4.707200000e-01	2.560000000e-01
-4.704000000e-01	2.720000000e-01
-4.700800000e-01	2.640000000e-01
-4.697600000e-01	2.400000000e-01
-4.694400000e-01	2.640000000e-01
-4.691200000e-01	2.400000000e-01
-4.688000000e-01	2.480000000e-01
-4.684800000e-01	2.320000000e-01
-4.681600000e-01	2.560000000e-01
-4.678400000e-01	2.400000000e-01
-4.675200000e-01	2.480000000e-01
-4.672000000e-01	2.480000000e-01
-4.668800000e-01	2.640000000e-01
-4.665600000e-01	2.400000000e-01
-4.662400000e-01	2.480000000e-01
-4.659200000e-01	2.400000000e-01
-4.656000000e-01	2.640000000e-01
-4.652800000e-01	2.480000000e-01
-4.649600000e-01	2.640000000e-01
-4.646400000e-01	2.640000000e-01
-4.643200000e-01	2.560000000e-01
-4.640000000e-01	2.400000000e-01
-4.636800000e-01	2.480000000e-01
-4.633600000e-01	2.480000000e-01
-4.630400000e-01	2.400000000e-01
-4.627200000e-01	2.640000000e-01
-4.624000000e-01	2.640000000e-01
-4.620800000e-01	2.480000000e-01
-4.617600000e-01	2.480000000e-01
-4.614400000e-01	2.480000000e-01
-4.611200000e-01	2.640000000e-01
-4.608000000e-01	2.560000000e-01
-4.604800000e-01	2.480000000e-01
-4.601600000e-01	2.640000000e-01
-4.598400000e-01	2.480000000e-01
-4.595200000e-01	2.560000000e-01
-4.592000000e-01	2.480000000e-01
-4.588800000e-01	2.640000000e-01
-4.585600000e-01	2.560000000e-01
-4.582400000e-01	2.560000000e-01
-4.579200000e-01	2.320000000e-01
-4.576000000e-01	2.480000000e-01
-4.572800000e-01	2.480000000e-01
-4.569600000e-01	2.640000000e-01
-4.566400000e-01	2.480000000e-01
-4.563200000e-01	2.720000000e-01
-4.560000000e-01	2.480000000e-01
-4.556800000e-01	2.640000000e-01
-4.553600000e-01	2.560000000e-01
-4.550400000e-01	2.720000000e-01
-4.547200000e-01	2.400000000e-01
-4.544000000e-01	2.560000000e-01
-4.540800000e-01	2.640000000e-01
-4.537600000e-01	2.560000000e-01
-4.534400000e-01	2.800000000e-01
-4.531200000e-01	2.640000000e-01
-4.528000000e-01	2.640000000e-01
-4.524800000e-01	2.560000000e-01
-4.521600000e-01	2.480000000e-01
-4.518400000e-01	2.400000000e-01
-4.515200000e-01	2.400000000e-01
-4.512000000e-01	2.320000000e-01
-4.508800000e-01	2.320000000e-01
-4.505600000e-01	2.240000000e-01
-4.502400000e-01	2.320000000e-01
-4.499200000e-01	2.400000000e-01
-4.496000000e-01	2.480000000e-01
-4.492800000e-01	2.640000000e-01
-4.489600000e-01	2.320000000e-01
-4.486400000e-01	2.560000000e-01
-4.483200000e-01	2.560000000e-01
-4.480000000e-01	2.240000000e-01
-4.476800000e-01	2.560000000e-01
-4.473600000e-01	2.480000000e-01
-4.470400000e-01	2.400000000e-01
-4.467200000e-01	2.480000000e-01
-4.464000000e-01	2.400000000e-01
-4.460800000e-01	2.320000000e-01
-4.457600000e-01	2.640000000e-01
-4.454400000e-01	2.560000000e-01
-4.451200000e-01	2.640000000e-01
-4.448000000e-01	2.560000000e-01
-4.444800000e-01	2.640000000e-01
-4.441600000e-01	2.240000000e-01
-4.438400000e-01	2.480000000e-01
-4.435200000e-01	2.560000000e-01
-4.432000000e-01	2.640000000e-01
-4.428800000e-01	2.640000000e-01
-4.425600000e-01	2.480000000e-01
-4.422400000e-01	2.400000000e-01
-4.419200000e-01	2.480000000e-01
-4.416000000e-01	2.400000000e-01
-4.412800000e-01	2.640000000e-01
-4.409600000e-01	2.640000000e-01
-4.406400000e-01	2.480000000e-01
-4.403200000e-01	2.480000000e-01
-4.400000000e-01	2.480000000e-01
-4.396800000e-01	2.560000000e-01
-4.393600000e-01	2.720000000e-01
-4.390400000e-01	2.560000000e-01
-4.387200000e-01	2.400000000e-01
-4.384000000e-01	2.480000000e-01
-4.380800000e-01	2.560000000e-01
-4.377600000e-01	2.320000000e-01
-4.374400000e-01	2.560000000e-01
-4.371200000e-01	2.640000000e-01
-4.368000000e-01	2.560000000e-01
-4.364800000e-01	2.480000000e-01
-4.361600000e-01	2.560000000e-01
-4.358400000e-01	2.480000000e-01
-4.355200000e-01	2.320000000e-01
-4.352000000e-01	2.400000000e-01
-4.348800000e-01	2.320000000e-01
-4.345600000e-01	2.480000000e-01
-4.342400000e-01	2.320000000e-01
-4.339200000e-01	2.640000000e-01
-4.336000000e-01	2.320000000e-01
-4.332800000e-01	2.400000000e-01
-4.329600000e-01	2.640000000e-01
-4.326400000e-01	2.560000000e-01
-4.323200000e-01	2.480000000e-01
-4.320000000e-01	2.560000000e-01
-4.316800000e-01	2.560000000e-01
-4.313600000e-01	2.480000000e-01
-4.310400000e-01	2.480000000e-01
-4.307200000e-01	2.400000000e-01
-4.304000000e-01	2.400000000e-01
-4.300800000e-01	2.320000000e-01
-4.297600000e-01	2.480000000e-01
-4.294400000e-01	2.480000000e-01
-4.291200000e-01	2.480000000e-01
-4.288000000e-01	2.320000000e-01
-4.284800000e-01	2.320000000e-01
-4.281600000e-01	2.240000000e-01
-4.278400000e-01	2.240000000e-01
-4.275200000e-01	2.560000000e-01
-4.272000000e-01	2.640000000e-01
-4.268800000e-01	2.320000000e-01
-4.265600000e-01	2.400000000e-01
-4.262400000e-01	2.640000000e-01
-4.259200000e-01	2.560000000e-01
-4.256000000e-01	2.400000000e-01
-4.252800000e-01	2.320000000e-01
-4.249600000e-01	2.720000000e-01
-4.246400000e-01	2.320000000e-01
-4.243200000e-01	2.320000000e-01
-4.240000000e-01	2.560000000e-01
-4.236800000e-01	2.480000000e-01
-4.233600000e-01	2.320000000e-01
-4.230400000e-01	2.400000000e-01
-4.227200000e-01	2.400000000e-01
-4.224000000e-01	2.240000000e-01
-4.220800000e-01	2.400000000e-01
-4.217600000e-01	2.320000000e-01
-4.214400000e-01	2.240000000e-01
-4.211200000e-01	2.240000000e-01
-4.208000000e-01	2.320000000e-01
-4.204800000e-01	2.240000000e-01
-4.201600000e-01	2.240000000e-01
-4.198400000e-01	2.640000000e-01
-4.195200000e-01	2.320000000e-01
-4.192000000e-01	2.400000000e-01
-4.188800000e-01	2.560000000e-01
-4.185600000e-01	2.400000000e-01
-4.182400000e-01	2.560000000e-01
-4.179200000e-01	2.560000000e-01
-4.176000000e-01	2.640000000e-01
-4.172800000e-01	2.560000000e-01
-4.169600000e-01	2.480000000e-01
-4.166400000e-01	2.320000000e-01
-4.163200000e-01	2.560000000e-01
-4.160000000e-01	2.320000000e-01
-4.156800000e-01	2.480000000e-01
-4.153600000e-01	2.480000000e-01
-4.150400000e-01	2.560000000e-01
-4.147200000e-01	2.640000000e-01
-4.144000000e-01	2.640000000e-01
-4.140800000e-01	2.720000000e-01
-4.137600000e-01	2.640000000e-01
-4.134400000e-01	2.400000000e-01
-4.131200000e-01	2.480000000e-01
-4.128000000e-01	2.480000000e-01
-4.124800000e-01	2.560000000e-01
-4.121600000e-01	2.640000000e-01
-4.118400000e-01	2.560000000e-01
-4.115200000e-01	2.560000000e-01
-4.112000000e-01	2.480000000e-01
-4.108800000e-01	2.720000000e-01
-4.105600000e-01	2.400000000e-01
-4.102400000e-01	2.560000000e-01
-4.099200000e-01	2.400000000e-01
-4.096000000e-01	2.320000000e-01
-4.092800000e-01	2.320000000e-01
-4.089600000e-01	2.480000000e-01
-4.086400000e-01	2.240000000e-01
-4.083200000e-01	2.560000000e-01
-4.080000000e-01	2.640000000e-01
-4.076800000e-01	2.640000000e-01
-4.073600000e-01	2.480000000e-01
-4.070400000e-01	2.560000000e-01
-4.067200000e-01	2.480000000e-01
-4.064000000e-01	2.400000000e-01
-4.060800000e-01	2.560000000e-01
-4.057600000e-01	2.560000000e-01
-4.054400000e-01	2.640000000e-01
-4.051200000e-01	2.640000000e-01
-4.048000000e-01	2.320000000e-01
-4.044800000e-01	2.320000000e-01
-4.041600000e-01	2.400000000e-01
-4.038400000e-01	2.400000000e-01
-4.035200000e-01	2.320000000e-01
-4.032000000e-01	2.320000000e-01
-4.028800000e-01	2.560000000e-01
-4.025600000e-01	2.400000000e-01
-4.022400000e-01	2.400000000e-01
-4.019200000e-01	2.400000000e-01
-4.016000000e-01	2.480000000e-01
-4.012800000e-01	2.400000000e-01
-4.009600000e-01	2.240000000e-01
-4.006400000e-01	2.720000000e-01
-4.003200000e-01	2.560000000e-01
-4.000000000e-01	2.800000000e-01
-3.996800000e-01	2.640000000e-01
-3.993600000e-01	2.720000000e-01
-3.990400000e-01	2.800000000e-01
-3.987200000e-01	2.640000000e-01
-3.984000000e-01	2.640000000e-01
-3.980800000e-01	2.720000000e-01
-3.977600000e-01	2.720000000e-01
-3.974400000e-01	2.480000000e-01
-3.971200000e-01	2.720000000e-01
-3.968000000e-01	2.640000000e-01
-3.964800000e-01	2.640000000e-01
-3.961600000e-01	2.640000000e-01
-3.958400000e-01	2.480000000e-01
-3.955200000e-01	2.560000000e-01
-3.952000000e-01	2.400000000e-01
-3.948800000e-01	2.400000000e-01
-3.945600000e-01	2.560000000e-01
-3.942400000e-01	2.400000000e-01
-3.939200000e-01	2.480000000e-01
-3.936000000e-01	2.400000000e-01
-3.932800000e-01	2.400000000e-01
-3.929600000e-01	2.720000000e-01
-3.926400000e-01	2.480000000e-01
-3.923200000e-01	2.400000000e-01
-3.920000000e-01	2.480000000e-01
-3.916800000e-01	2.640000000e-01
-3.913600000e-01	2.720000000e-01
-3.910400000e-01	2.720000000e-01
-3.907200000e-01	2.960000000e-01
-3.904000000e-01	2.400000000e-01
-3.900800000e-01	2.880000000e-01
-3.897600000e-01	2.640000000e-01
-3.894400000e-01	2.480000000e-01
-3.891200000e-01	2.400000000e-01
-3.888000000e-01	2.640000000e-01
-3.884800000e-01	2.480000000e-01
-3.881600000e-01	2.400000000e-01
-3.878400000e-01	2.400000000e-01
-3.875200000e-01	2.320000000e-01
-3.872000000e-01	2.320000000e-01
-3.868800000e-01	2.480000000e-01
-3.865600000e-01	2.400000000e-01
-3.862400000e-01	2.400000000e-01
-3.859200000e-01	2.400000000e-01
-3.856000000e-01	2.400000000e-01
-3.852800000e-01	2.240000000e-01
-3.849600000e-01	2.320000000e-01
-3.846400000e-01	2.400000000e-01
-3.843200000e-01	2.400000000e-01
-3.840000000e-01	2.400000000e-01
-3.836800000e-01	2.400000000e-01
-3.833600000e-01	2.160000000e-01
-3.830400000e-01	2.400000000e-01
-3.827200000e-01	2.560000000e-01
-3.824000000e-01	2.320000000e-01
-3.820800000e-01	2.400000000e-01
-3.817600000e-01	2.240000000e-01
-3.814400000e-01	2.240000000e-01
-3.811200000e-01	2.240000000e-01
-3.808000000e-01	2.400000000e-01
-3.804800000e-01	2.400000000e-01
-3.801600000e-01	2.480000000e-01
-3.798400000e-01	2.240000000e-01
-3.795200000e-01	2.560000000e-01
-3.792000000e-01	2.240000000e-01
-3.788800000e-01	2.240000000e-01
-3.785600000e-01	2.400000000e-01
-3.782400000e-01	2.640000000e-01
-3.779200000e-01	2.400000000e-01
-3.776000000e-01	2.480000000e-01
-3.772800000e-01	2.400000000e-01
-3.769600000e-01	2.400000000e-01
-3.766400000e-01	2.640000000e-01
-3.763200000e-01	2.480000000e-01
-3.760000000e-01	2.560000000e-01
-3.756800000e-01	2.560000000e-01
-3.753600000e-01	2.320000000e-01
-3.750400000e-01	2.400000000e-01
-3.747200000e-01	2.320000000e-01
-3.744000000e-01	2.320000000e-01
-3.740800000e-01	2.400000000e-01
-3.737600000e-01	2.320000000e-01
-3.734400000e-01	2.320000000e-01
-3.731200000e-01	2.400000000e-01
-3.728000000e-01	2.160000000e-01
-3.724800000e-01	2.320000000e-01
-3.721600000e-01	2.320000000e-01
-3.718400000e-01	2.560000000e-01
-3.715200000e-01	2.320000000e-01
-3.712000000e-01	2.240000000e-01
-3.708800000e-01	2.320000000e-01
-3.705600000e-01	2.480000000e-01
